ANIO,MES,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,REGION,LLAVE_PANEL,ESTRATO,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,SEGURO1,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,I339_1,D341_T,I342,D344,I345_1,I348,D347_T,D350,D351_T,INGTOT,INGTOTP,ingtrabw,RESIDENT,fa_nde24
2023,12,1819201,1,0027,1,1,20221218192011002712,1,2,2,1,2, ,2,64,2,2,27,5,1959,1, , , , , , , , , , , , , , , ,2252,4771,2, ,2,2,1,2,7,7,7,7,7,7,7,49, ,49,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,11,5, ,2,2,2,2,2,2,1,7,1, , ,968,18, , , , , ,986,986,986,1,325.755959680688
2023,12,1819201,1,0027,1,1,20221218192011002716,1,5,3,1,2, ,1,23,5,5,14,10,2000,1, , , , , , , , , , , , , , , ,5223,4772,4, ,2,1,1,4,4,4,4,4,4,4,4,28, ,28,1, ,2, ,2, , , , , , , , , , , , , , , , , ,1,3,1,5,1,4,1,4,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,10,2, ,2,2,2,2,2,2,10,7,1, , , , , , , , , , , , ,1,381.555150013615
2023,12,26911,1,0038,1,1,202309269111003811,1,1,1,1,2, ,2,39,1,1,27,10,1984,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,4,4,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,1, ,2,2,2,2,2,2,10,7,2, , , , , , , , , , , , ,1,861.640439356542
2023,12,22191,1,0007,1,1,202212221911000711,1,1,1,1,2, ,1,42,1,1,6,4,1981,1, , , , , , , , , , , , , , , ,8321,4922,2, ,3,2,1,1,14,14,14,14,14,14,14,98, ,98,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4, ,6,2,2,2,2,2,2,10,7,1, , ,1350, , , , , , ,1350,1350,1350,1,922.895485073201
2023,12,22191,1,0007,1,1,202212221911000712,1,2,2,1,2, ,2,50,2,2,13,1,1973,1, , , , , , , , , , , , , , , ,9111,9700,6, , , ,1,1,0,7,7,7,7,7,7,42, ,42,1, ,2, ,2,2,2,120,60, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3, ,3,2,2,2,2,2,2,10,7,1,520,260, , , , , , , ,780,780,780,1,699.872549806914
2023,12,22191,1,0007,1,1,202212221911000713,1,3,3,1,2, ,2,26,3,3,23,1,1997,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,1,2, , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,1, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,882.707366480311
2023,12,22191,1,0007,1,1,202212221911000714,1,4,3,1,2, ,2,16,4,4,16,8,2007,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,894.79022985033
2023,12,22191,1,0007,1,1,202303221911000717,1,7,11,1,2, ,1,55,7,7,10,2,1968,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,5,2,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4,5, ,2,2,2,2,2,2,10,7,2, , , , , , , , , , , , ,1,744.237163168085
2023,12,2038601,1,0072,1,1,20221220386011007211,1,1,1,1,2, ,1,47,1,1,12,7,1976,1, , , , , , , , , , , , , , , ,5212,4510,2, ,2,2,1,1,6,12,6,6,10,12,10,62, ,62,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, , ,4000, , , , , , ,4000,4000,4000,1,862.072931298434
2023,12,2038601,1,0072,1,1,20221220386011007212,1,2,2,1,2, ,2,44,2,2,15,8,1979,1, , , , , , , , , , , , , , , ,5211,4641,2, ,3,2,1,1,6,8,8,8,8,8,2,48, ,48,1, ,1,2,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1, , ,1894, , , , , , ,1894,1894,1894,1,1022.46725178455
2023,12,28321,1,0079,1,1,202209283211007911,1,1,1,1,2, ,2,29,1,1,3,7,1994,1, , , , , , , , , , , , , , , ,9412,5630,3,5,2,2,1,5,0,5,5,5,5,5,5,30, ,30,1, ,2, ,2,2,1,30,15, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,900,450, , , , , , , ,1350,1350,1350,1,877.742938644935
2023,12,28321,1,0079,1,1,202209283211007912,1,2,2,1,2, ,1,29,2,2,15,7,1994,1, , , , , , , , , , , , , , , ,9313,4100,3,5,4,3,1,3,0,9,9,9,9,9,9,54, ,54,1, ,2, ,2,2,2,550, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,2382, , , , , , , , ,2382,2382,2382,1,917.705035543468
2023,12,25438,1,0066,1,1,202212254381006611,1,1,1,1,2, ,2,74,1,1,26,3,1949,1, , , , , , , , , , , , , , , ,2212,8610,3,5,1, ,5,1000,0,4,0,0,0,4,0,8,8,16,1, ,2, ,2,2,4,1500, , , ,1500, , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,12,2, ,2,2,2,2,2,2,10,7,1,1500, , , ,1500, , , , ,3000,1500,3000,1,672.614403619802
2023,12,25438,1,0066,1,1,202212254381006614,1,4,7,1,2, ,1,62,4,4,6,1,1961,1, , , , , , , , , , , , , , , ,2611,8412,3,2, , ,5,9998,0,8,8,8,8,8,0,40, ,40,1, ,2, ,2,2,4,3800, , , , , , , , , , , , , , ,2,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,11,6, ,2,2,2,2,2,2,10,7,1,3800, , , , , , , ,83,3800,3800,3883,1,715.251135073235
2023,12,2442601,1,0049,1,1,20231224426011004911,1,1,1,1,2, ,1,44,1,1,3,2,1979,1, , , , , , , , , , , , , , , ,3114,9522,2, ,3,2,1,1,0,8,8,8,8,8,0,40, ,40,1, ,1,2,2,2, , , , , , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1, , ,1491, , , , , , ,1491,1491,1491,1,1015.52735521474
2023,12,2442601,1,0049,1,1,20231224426011004912,1,2,3,1,2, ,1,14,2,2,4,8,2009,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , , , ,2,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,1, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,902.034223472286
2023,12,19751,1,0065,1,1,202209197511006511,1,1,1,1,2, ,1,36,1,2,22,8,1987,1, , , , , , , , , , , , , , , ,8111,729,3,5,1, ,4,120,0,0,0,0,0,0,12,12, ,84,2,84,2, ,2,2,4,3500,310, , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,3, ,5,2,2,2,2,2,2,1,1,1,3500,1180, , , , , , ,876,4680,4680,5556,1,993.404896984648
2023,12,19751,1,0065,1,1,202209197511006512,1,2,2,1,2, ,2,47,2,2,27,9,1976,1, , , , , , , , , , , , , , , ,9535,4789,2, ,3,2,1,1,9,8,8,8,8,9,10,60, ,60,1, ,1,2,2,2, , , , , , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,1,1, , ,477,15, , , , , ,492,492,492,1,753.342961893648
2023,12,19751,1,0065,1,1,202209197511006513,1,3,3,1,2, ,2,16,3,3,9,10,2007,1, , , , , , , , , , , , , , , ,9512,4781,2, ,3,2,1,1,0,1,1,1,1,1,0,5, ,5,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,7,1, , ,150, , , , , , ,150,150,150,1,963.152394267952
2023,12,27770,1,0153,1,1,202309277701015311,1,1,1,1,2, ,2,55,1,1,26,12,1967,1, , , , , , , , , , , , , , , ,9533,4799,2, ,3,2,1,1,3,3,3,3,3,3,3,21,21,42,1, ,2, ,2,2, , , , , , , ,50,10, , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,6,5, ,2,2,2,2,2,2,10,1,1, , ,280,100, ,50, ,10, ,440,380,440,1,936.452507494912
2023,12,27770,1,0153,1,1,202309277701015312,1,2,2,1,2, ,1,57,2,2,7,3,1966,1, , , , , , , , , , , , , , , ,2341,8521,3,2, , ,5,9998,0,6,6,6,6,6,0,30, ,30,1, ,1,2,2,2,4,2800, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,11,5, ,2,2,2,2,2,2,10,1,1,2800, , , , , , , ,50,2800,2800,2850,1,995.813820404773
2023,12,27770,1,0153,1,1,202309277701015313,1,3,3,1,2, ,1,30,3,3,10,3,1993,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,4,4,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,11,5, ,2,2,2,2,2,1,10,7,2, , , , , , , , , , , , ,1,1234.86453553717
2023,12,21366,1,0066,1,1,202212213661006611,1,1,1,1,2, ,2,61,1,1,14,4,1962,1, , , , , , , , , , , , , , , ,4417,8413,3,2, , ,5,9000,0,8,8,8,8,8,0,40, ,40,1, ,2, ,2,2,4,3500, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,3500, , , , , , , ,83,3500,3500,3583,1,616.380171660299
2023,12,21366,1,0066,1,1,202212213661006612,1,2,3,1,2, ,1,28,2,1,9,5,1995,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,3,4,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,2, , , , , , , , , , , , ,1,812.797240970338
2023,12,18100,1,0094,1,1,202309181001009411,1,1,1,1,2, ,2,73,1,1,2,8,1950,1, , , , , , , , , , , , , , , ,5213,4781,2, ,3,2,1,1,6,12,12,12,12,12,12,78, ,78,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,4,2, ,2, ,6,5, ,2,2,2,2,2,2,10,6,1, , ,1299, , , , , , ,1299,1299,1299,1,339.523682884884
2023,12,26391,1,0009,1,1,202312263911000913,1,1,1,1,2, ,2,78,1,2,9,7,1945,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,2, , , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,9,3, ,1,2,2,2,2,2,1,7,4, , , , , , , , , , , , ,1,867.244162902608
2023,12,26391,1,0009,1,1,202312263911000914,1,2,11,1,2, ,2,51,2,2,21,8,1972,1, , , , , , , , , , , , , , , ,5142,9602,2, ,2,2,1,1,6,0,2,0,0,0,5,13,14,27,1, ,2, ,2,2, , , , , , , ,160, , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,1,7,1, , ,1067, , ,160, , , ,1227,1067,1227,1,867.244162902608
2023,12,26391,1,0009,1,1,202312263911000915,1,3,11,1,2, ,2,23,3,3,20,3,2000,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,2, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,1108.77559646263
2023,12,1850601,1,0001,1,1,20230918506011000111,1,1,1,1,2, ,2,47,1,1,15,7,1976,1, , , , , , , , , , , , , , , ,9111,9700,6, , , ,1,2,0,5,5,5,5,5,0,25, ,25,1, ,2, ,2,2,3,250, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,500, , , , , , , ,17,500,500,517,1,296.767117813659
2023,12,1850601,1,0001,1,1,20230918506011000115,1,2,3,1,2, ,1,16,2,2,14,2,2007,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , , , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,5,4, , , , , , , , , , , , ,1,347.600769200023
2023,12,1850601,1,0001,1,1,20230918506011000112,1,3,3,1,2, ,2,26,3,3,1,9,1997,1, , , , , , , , , , , , , , , ,4222,8220,3,5,1, ,5,600,0,8,8,8,8,8,8,48,6,54,1, ,2, ,2,2,4,1025, , , , , ,100, , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,5,1,1025, , , , ,100, , , ,1125,1025,1125,1,374.294607061697
2023,12,20401,1,0086,1,1,202212204011008611,1,1,1,1,2, ,2,55,1,1,13,5,1968,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,603.388631166096
2023,12,1751002,1,0036,1,1,20220917510021003611,1,1,1,1,2, ,2,38,1,1,17,9,1985,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2, , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,349.158110122116
2023,12,1751002,1,0036,1,1,20220917510021003612,1,2,2,1,2, ,1,45,2,2,11,11,1978,1, , , , , , , , , , , , , , , ,220,8423,3,1, , ,5, ,16,8,16,8,16,8,16,88, ,88,1, ,1,1,1,2,4,3000,12, , , , , , , , , , , , , ,1,4,2, ,2, ,2, ,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,9,5, ,2,2,2,2,2,2,10,7,1,3000,360, , , , , , ,50,3360,3360,3410,1,294.385717444004
2023,12,1751002,1,0036,1,1,20220917510021003613,1,3,3,1,2, ,2,18,3,3,15,6,2005,1, , , , , , , , , , , , , , , ,4419,8219,2, ,3,2,1,1,2,2,2,2,2,2,2,14, ,14,1, ,2, ,2,1, , , , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,50, , , , , , ,50,50,50,1,353.937530685877
2023,12,1751002,1,0036,1,1,20220917510021003614,1,4,3,1,2, ,1,14,4,4,4,12,2009,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , , , ,2,4,2, ,2, ,2, ,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,1, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,324.256949902749
2023,12,1751002,1,0036,1,1,20220917510021003616,1,6,6,1,2, ,2,76,6,6,30,1,1947,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,8,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1, , ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,276.837133229452
2023,12,25986,1,0088,1,1,202309259861008811,1,1,1,1,2, ,2,56,1,1,21,3,1967,1, , , , , , , , , , , , , , , ,5212,4711,2, ,3,2,1,1,8,12,12,12,12,12,13,81, ,81,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,10,7,1, , ,201,600, , , , , ,801,801,801,1,555.486096514045
2023,12,25986,1,0088,1,1,202309259861008812,1,2,2,1,2, ,1,59,2,2,17,8,1964,1, , , , , , , , , , , , , , , ,9211,111,3,5,3,2,1,2,0,10,10,10,10,10,8,58,4,65,2,65,1,1,1,1,2,200, , , ,500, , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,7,1,866, , , ,500, , , , ,1366,866,1366,1,590.698116054103
2023,12,25986,1,0088,1,1,202309259861008813,1,3,3,1,2, ,1,34,3,3,9,5,1989,1, , , , , , , , , , , , , , , ,7231,4520,3,5,2,2,1,7,0,8,8,8,8,8,8,48, ,48,1, ,2, ,2,2,3,750, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,7,1,1500, , , , , , , ,66,1500,1500,1566,1,732.498525103155
2023,12,25986,1,0088,1,1,202309259861008814,1,4,4,1,2, ,2,30,4,4,21,12,1992,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2, ,5223,4711,4, ,3,2,1,2,2,3,2,2,2,2,2,15, ,15,1, ,2, ,2, , , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,10,7,1, , , , , , , , , , , , ,1,700.601373072307
2023,12,18220,1,0066,1,1,202312182201006611,1,1,1,1,2, ,1,45,1,1,2,3,1978,1, , , , , , , , , , , , , , , ,8142,2220,3,5,1, ,5,1000,8,8,8,8,8,8,0,48, ,56,2,56,2, ,2,2,3,800,196, , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1600,196, , , , , , ,307,1796,1796,2103,1,379.263496552721
2023,12,18220,1,0066,1,1,202312182201006612,1,2,3,1,2, ,2,23,2,2,12,4,2000,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,455.985387520356
2023,12,17918,1,0135,1,1,202312179181013511,1,1,1,1,2, ,2,58,1,1,21,9,1965,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,1,6, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,297.758728044165
2023,12,17918,1,0135,1,1,202312179181013512,1,2,3,1,2, ,2,23,2,2,9,10,2000,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,1,1,5, , ,2,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,2, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,380.685884565819
2023,12,2733601,1,0099,1,1,20230927336011009911,1,1,1,1,2, ,1,73,1,1,16,9,1950,1, , , , , , , , , , , , , , , ,9511,4781,2, ,3,2,1,1,5,5,5,5,5,5,5,35, ,35,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1, , ,400, , , , , , ,400,400,400,1,862.072931298434
2023,12,2733601,1,0099,1,1,20230927336011009912,1,2,3,1,2, ,1,42,2,2,27,8,1981,1, , , , , , , , , , , , , , , ,4416,4630,3,5,1, ,4,200,0,9,9,9,9,9,0,45, ,45,1, ,1,1,1,2,4,3000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,10,2, ,2,2,2,2,2,2,10,7,1,3000, , , , , , , ,750,3000,3000,3750,1,1069.01839289025
2023,12,2084101,1,0070,1,1,20221220841011007011,1,1,1,1,2, ,2,55,1,1,7,1,1968,1, , , , , , , , , , , , , , , ,5120,5630,2, ,3,2,1,1,0,11,11,11,11,11,11,66, ,66,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,1,1,1, , ,600,750, , , , , ,1350,1350,1350,1,768.86103785038
2023,12,21659,1,0104,1,1,202312216591010411,1,1,1,1,2, ,1,82,1,1,26,11,1941,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,1,2, , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,4,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,778.121765342454
2023,12,21659,1,0104,1,1,202312216591010412,1,2,2,1,2, ,2,75,2,2,7,3,1948,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,731.737261886084
2023,12,21659,1,0104,1,1,202312216591010413,1,3,3,1,2, ,2,55,3,3,10,1,1968,1, , , , , , , , , , , , , , , ,5212,4711,2, ,2,2,1,3,12,12,12,12,12,12,13,85, ,85,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,3, ,2,2,2,2,2,2,10,7,1, , ,700,120, , , , , ,820,820,820,1,731.737261886084
2023,12,21659,1,0104,1,1,202312216591010416,1,6,3,1,2, ,2,56,6,6,7,2,1967,1, , , , , , , , , , , , , , , ,2342,8521,3,2, , ,5,9998,0,6,6,6,6,0,0,24, ,30,2,30,1,1,1,2,4,6000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,6000, , , , , , , , ,6000,6000,6000,1,731.737261886084
2023,12,18490,1,0047,1,1,202209184901004711,1,1,1,1,2, ,2,93,1,2,27,7,1930,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,2, , , , ,1,3,1,3,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,6,5, ,2,2,2,2,1,2,10,6,4, , , , , , , , , , , , ,1,261.829453717962
2023,12,18490,1,0047,1,1,202209184901004712,1,2,3,1,2, ,2,70,2,2,3,6,1953,1, , , , , , , , , , , , , , , ,3314,5610,1, ,1, ,1,5,10,6,8,8,8,9,11,60, ,60,1, ,1,1,1,2, , , ,8000,1677, , , , , , , , , , , ,1,3,1,3,1,2,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,11,5, ,2,2,2,2,2,2,10,6,1, , ,8000,1677, , , , , ,9677,9677,9677,1,261.829453717962
2023,12,1962901,1,0063,1,1,20220919629011006311,1,1,1,1,2, ,2,62,1,1,12,10,1961,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,715.009569082412
2023,12,1962901,1,0063,1,1,20220919629011006313,1,3,3,1,2, ,2,24,3,3,17,4,1999,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2, ,9535,4782,2, ,2,2,1,1,0,3,3,3,3,3,0,15, ,15,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,3, ,2,2,2,2,2,2,10,1,1, , ,180,70, , , , , ,250,250,250,1,914.142977662068
